Order ID,Product,Image url,Quantity Ordered,Price Each,Order Date,Purchase Address
299750,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/30/2019 23:20,"504 1st St, Dallas, TX 75001"
299757,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/28/2019 17:00,"564 Willow St, Los Angeles, CA 90001"
299761,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/5/2019 9:09,"5 River St, Boston, MA 02215"
299770,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/26/2019 6:36,"140 Jackson St, Dallas, TX 75001"
299778,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/29/2019 21:26,"643 Center St, Seattle, WA 98101"
299779,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/30/2019 18:34,"851 Center St, San Francisco, CA 94016"
299789,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/16/2019 16:58,"229 7th St, Boston, MA 02215"
299793,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/19/2019 15:01,"202 Main St, New York City, NY 10001"
299804,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/7/2019 9:34,"59 Adams St, San Francisco, CA 94016"
299808,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/9/2019 23:10,"647 9th St, San Francisco, CA 94016"
299809,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/9/2019 0:58,"458 Cedar St, New York City, NY 10001"
299813,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/14/2019 13:21,"370 5th St, Seattle, WA 98101"
299818,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/9/2019 22:05,"774 West St, Los Angeles, CA 90001"
299819,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/26/2019 19:00,"815 11th St, Los Angeles, CA 90001"
299823,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/25/2019 18:48,"662 Chestnut St, San Francisco, CA 94016"
299842,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/10/2019 21:39,"927 1st St, New York City, NY 10001"
299850,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/21/2019 11:04,"554 Maple St, Los Angeles, CA 90001"
299857,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/26/2019 7:53,"776 Park St, San Francisco, CA 94016"
299859,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/26/2019 21:46,"746 Elm St, Seattle, WA 98101"
299860,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/28/2019 9:23,"11 Elm St, Los Angeles, CA 90001"
299865,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/18/2019 12:46,"501 Church St, Seattle, WA 98101"
299873,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/13/2019 19:30,"428 Spruce St, Seattle, WA 98101"
299877,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,3,2.99,12/8/2019 0:49,"843 Jackson St, Dallas, TX 75001"
299913,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/20/2019 12:04,"901 Hickory St, Seattle, WA 98101"
299921,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,3,2.99,12/21/2019 19:39,"884 Chestnut St, San Francisco, CA 94016"
299923,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/3/2019 22:08,"18 Adams St, San Francisco, CA 94016"
299933,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/2/2019 18:28,"298 Maple St, Boston, MA 02215"
299936,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/1/2019 7:40,"983 Spruce St, Boston, MA 02215"
299959,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/11/2019 17:19,"829 South St, San Francisco, CA 94016"
299965,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/2/2019 19:11,"331 Meadow St, Los Angeles, CA 90001"
299969,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/27/2019 19:29,"754 Park St, Boston, MA 02215"
299999,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,6,2.99,12/10/2019 19:29,"132 11th St, Boston, MA 02215"
300002,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/31/2019 12:32,"596 South St, Atlanta, GA 30301"
300004,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/17/2019 18:41,"380 Park St, San Francisco, CA 94016"
300006,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/6/2019 1:34,"382 Hickory St, New York City, NY 10001"
300024,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/1/2019 21:58,"274 14th St, Austin, TX 73301"
300030,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/12/2019 13:40,"842 Cherry St, San Francisco, CA 94016"
300035,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/21/2019 5:45,"994 Wilson St, Portland, OR 97035"
300050,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/28/2019 18:51,"896 9th St, Dallas, TX 75001"
300056,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,3,2.99,12/22/2019 18:11,"677 1st St, Dallas, TX 75001"
300060,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,3,2.99,12/1/2019 11:11,"571 11th St, Atlanta, GA 30301"
300081,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,3,2.99,12/2/2019 14:24,"917 Pine St, Los Angeles, CA 90001"
300095,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/8/2019 14:06,"896 10th St, Boston, MA 02215"
300110,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/24/2019 18:49,"130 North St, Dallas, TX 75001"
300117,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/12/2019 22:42,"549 Maple St, Atlanta, GA 30301"
300121,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/5/2019 9:57,"152 Spruce St, Los Angeles, CA 90001"
300128,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/17/2019 20:21,"718 2nd St, Portland, OR 97035"
300155,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/21/2019 20:37,"978 Pine St, Portland, OR 97035"
300162,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/17/2019 3:00,"682 Pine St, San Francisco, CA 94016"
300168,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/9/2019 11:44,"7 Adams St, Dallas, TX 75001"
300193,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,4,2.99,12/14/2019 21:07,"135 Adams St, Boston, MA 02215"
300198,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/14/2019 18:54,"200 Dogwood St, Atlanta, GA 30301"
300231,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/23/2019 7:35,"793 Lakeview St, Austin, TX 73301"
300235,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/18/2019 9:52,"204 Cherry St, Boston, MA 02215"
300255,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/22/2019 17:18,"896 Adams St, San Francisco, CA 94016"
300259,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/14/2019 9:05,"695 7th St, New York City, NY 10001"
300264,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/30/2019 10:47,"127 Lincoln St, San Francisco, CA 94016"
300272,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/19/2019 18:20,"19 Jackson St, Austin, TX 73301"
300275,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/22/2019 11:14,"545 8th St, Atlanta, GA 30301"
300280,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/4/2019 16:58,"275 Church St, New York City, NY 10001"
300285,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/2/2019 9:22,"311 7th St, San Francisco, CA 94016"
300288,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/12/2019 10:12,"352 12th St, Seattle, WA 98101"
300307,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/24/2019 8:12,"524 6th St, New York City, NY 10001"
300308,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/3/2019 7:56,"502 Meadow St, San Francisco, CA 94016"
300316,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/6/2019 16:42,"51 13th St, New York City, NY 10001"
300318,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/1/2019 22:41,"720 1st St, Dallas, TX 75001"
300321,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,3,2.99,12/22/2019 5:44,"331 Park St, New York City, NY 10001"
300328,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/27/2019 19:42,"319 Cherry St, New York City, NY 10001"
300333,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/11/2019 20:23,"754 Spruce St, Seattle, WA 98101"
300341,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/6/2019 2:24,"367 Adams St, San Francisco, CA 94016"
300351,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/11/2019 11:49,"248 9th St, Seattle, WA 98101"
300356,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/30/2019 18:27,"15 Jefferson St, Portland, OR 97035"
300382,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/26/2019 18:44,"256 Jackson St, San Francisco, CA 94016"
300390,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/23/2019 17:17,"995 West St, Dallas, TX 75001"
300403,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,3,2.99,12/21/2019 18:04,"896 South St, Portland, OR 97035"
300410,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/23/2019 13:07,"641 North St, Atlanta, GA 30301"
300413,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/15/2019 12:31,"567 Wilson St, Dallas, TX 75001"
300416,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/6/2019 17:18,"767 Sunset St, Dallas, TX 75001"
300420,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/17/2019 13:07,"441 7th St, Portland, OR 97035"
300450,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/14/2019 20:37,"867 Cherry St, Portland, OR 97035"
300456,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/27/2019 21:23,"929 North St, San Francisco, CA 94016"
300457,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/21/2019 12:00,"240 Ridge St, San Francisco, CA 94016"
300467,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/1/2019 9:47,"593 Cherry St, Seattle, WA 98101"
300469,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/18/2019 14:02,"206 Maple St, Boston, MA 02215"
300470,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/11/2019 23:00,"585 South St, Austin, TX 73301"
300475,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/4/2019 18:46,"422 Elm St, New York City, NY 10001"
300479,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/28/2019 11:25,"977 10th St, Boston, MA 02215"
300493,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/5/2019 12:04,"713 Meadow St, Austin, TX 73301"
300508,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/3/2019 8:33,"563 Cherry St, Atlanta, GA 30301"
300518,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/19/2019 11:23,"768 South St, Los Angeles, CA 90001"
300521,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/3/2019 13:36,"505 Lincoln St, Seattle, WA 98101"
300532,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/24/2019 10:22,"395 7th St, Portland, ME 04101"
300540,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/11/2019 0:37,"342 Hickory St, Portland, ME 04101"
300545,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/4/2019 13:20,"836 Ridge St, Seattle, WA 98101"
300552,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/31/2019 17:14,"890 5th St, Portland, OR 97035"
300561,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/4/2019 19:27,"413 Center St, New York City, NY 10001"
300564,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/21/2019 7:06,"356 Church St, Boston, MA 02215"
300578,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,3,2.99,12/2/2019 12:42,"781 8th St, San Francisco, CA 94016"
300586,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/13/2019 18:22,"57 Walnut St, New York City, NY 10001"
300606,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/21/2019 22:36,"981 9th St, San Francisco, CA 94016"
300608,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/6/2019 0:54,"660 13th St, San Francisco, CA 94016"
300613,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/16/2019 23:07,"76 Church St, San Francisco, CA 94016"
300621,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/19/2019 19:42,"623 Lakeview St, Portland, OR 97035"
300624,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/10/2019 7:15,"417 Hickory St, Los Angeles, CA 90001"
300637,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/25/2019 12:31,"126 Wilson St, Austin, TX 73301"
300656,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/25/2019 19:17,"134 Adams St, Los Angeles, CA 90001"
300700,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/14/2019 14:53,"706 Maple St, San Francisco, CA 94016"
300701,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/13/2019 17:45,"82 North St, Los Angeles, CA 90001"
300721,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/21/2019 10:45,"121 Ridge St, San Francisco, CA 94016"
300727,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/12/2019 18:24,"533 Church St, Austin, TX 73301"
300736,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/3/2019 20:39,"215 Adams St, Boston, MA 02215"
300755,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/8/2019 18:43,"912 11th St, San Francisco, CA 94016"
300792,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/30/2019 18:21,"426 Ridge St, Boston, MA 02215"
300796,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/14/2019 9:30,"821 South St, Dallas, TX 75001"
300811,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/9/2019 19:41,"536 10th St, Boston, MA 02215"
300843,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/22/2019 19:40,"725 Spruce St, New York City, NY 10001"
300858,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/20/2019 20:00,"839 Wilson St, Dallas, TX 75001"
300882,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/3/2019 13:48,"697 Main St, San Francisco, CA 94016"
300887,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,3,2.99,12/22/2019 11:08,"827 9th St, Los Angeles, CA 90001"
300888,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/26/2019 13:13,"834 River St, Los Angeles, CA 90001"
300889,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/22/2019 10:30,"990 13th St, San Francisco, CA 94016"
300897,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/31/2019 10:16,"404 Johnson St, San Francisco, CA 94016"
300907,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/27/2019 15:05,"303 Chestnut St, San Francisco, CA 94016"
300909,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/15/2019 19:06,"210 Cherry St, New York City, NY 10001"
300917,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/9/2019 7:26,"258 6th St, Dallas, TX 75001"
300918,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/16/2019 20:07,"903 Walnut St, Los Angeles, CA 90001"
300940,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/4/2019 18:36,"9 Hill St, Atlanta, GA 30301"
300946,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/13/2019 22:44,"533 Washington St, Portland, OR 97035"
300948,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/30/2019 11:55,"512 Spruce St, Boston, MA 02215"
300950,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/23/2019 20:27,"706 Chestnut St, San Francisco, CA 94016"
300951,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/16/2019 8:27,"797 Lake St, Portland, OR 97035"
300956,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/18/2019 14:32,"126 Washington St, Atlanta, GA 30301"
300957,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/21/2019 11:35,"102 North St, Portland, ME 04101"
300961,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/16/2019 19:58,"715 8th St, San Francisco, CA 94016"
300982,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/27/2019 14:27,"110 7th St, Boston, MA 02215"
301001,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/6/2019 10:23,"455 12th St, New York City, NY 10001"
301003,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,3,2.99,12/24/2019 10:46,"675 Meadow St, Seattle, WA 98101"
301015,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/7/2019 17:18,"410 River St, Austin, TX 73301"
301019,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/18/2019 12:27,"153 Washington St, Boston, MA 02215"
301046,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/2/2019 10:40,"472 8th St, Seattle, WA 98101"
301085,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/29/2019 9:33,"113 13th St, Boston, MA 02215"
301092,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/28/2019 14:46,"890 14th St, San Francisco, CA 94016"
301097,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/18/2019 6:53,"93 9th St, San Francisco, CA 94016"
301100,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/24/2019 10:08,"788 Hill St, New York City, NY 10001"
301101,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/20/2019 13:40,"554 Forest St, Austin, TX 73301"
301104,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/11/2019 19:04,"87 South St, New York City, NY 10001"
301119,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/27/2019 12:35,"293 North St, San Francisco, CA 94016"
301125,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/23/2019 16:34,"873 Forest St, Boston, MA 02215"
301127,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/16/2019 19:15,"791 Main St, San Francisco, CA 94016"
301153,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/17/2019 18:01,"926 5th St, Boston, MA 02215"
301187,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/18/2019 19:31,"841 Lincoln St, Portland, OR 97035"
301199,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/12/2019 21:45,"978 Chestnut St, San Francisco, CA 94016"
301201,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/29/2019 10:21,"552 Jefferson St, Dallas, TX 75001"
301204,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/14/2019 21:26,"207 Forest St, San Francisco, CA 94016"
301221,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/20/2019 11:03,"51 Meadow St, Seattle, WA 98101"
301227,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,2,2.99,12/2/2019 21:07,"121 4th St, Boston, MA 02215"
301230,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/28/2019 11:34,"787 4th St, Boston, MA 02215"
301237,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/4/2019 10:17,"253 Lincoln St, New York City, NY 10001"
301263,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/13/2019 17:39,"965 Washington St, New York City, NY 10001"
301265,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/7/2019 12:06,"821 Ridge St, Dallas, TX 75001"
301268,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/15/2019 4:54,"180 Cedar St, San Francisco, CA 94016"
301270,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/11/2019 12:27,"669 Washington St, Seattle, WA 98101"
301271,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,4,2.99,12/7/2019 14:10,"609 Center St, San Francisco, CA 94016"
301283,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/30/2019 20:29,"451 10th St, Los Angeles, CA 90001"
301284,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/14/2019 23:41,"655 5th St, Boston, MA 02215"
301287,AAA Batteries (4-pack),https://www.quill.com/is/image/Quill/sp90224431_s7?$img400$,1,2.99,12/25/2019 22:12,"305 West St, Dallas, TX 75001"
